date,value
2020-01-16 06:15:00,0.287110354
2020-01-16 06:30:00,0.29281221
2020-01-16 06:45:00,0.298546782
2020-01-16 07:00:00,0.304313167
2020-01-16 07:15:00,0.310110452
2020-01-16 07:30:00,0.315937724
2020-01-16 07:45:00,0.321794061
2020-01-16 08:00:00,0.327678538
2020-01-16 08:15:00,0.333590228
2020-01-16 08:30:00,0.339528195
2020-01-16 08:45:00,0.345491503
2020-01-16 09:00:00,0.351479209
2020-01-16 09:15:00,0.357490369
2020-01-16 09:30:00,0.363524032
2020-01-16 09:45:00,0.369579247
2020-01-16 10:00:00,0.375655056
2020-01-16 10:15:00,0.381750501
2020-01-16 10:30:00,0.38786462
2020-01-16 10:45:00,0.393996445
2020-01-16 11:00:00,0.40014501
2020-01-16 11:15:00,0.406309343
2020-01-16 11:30:00,0.41248847
2020-01-16 11:45:00,0.418681417
2020-01-16 12:00:00,0.424887205
2020-01-16 12:15:00,0.431104855
2020-01-16 12:30:00,0.437333383
2020-01-16 12:45:00,0.443571808
2020-01-16 13:00:00,0.449819143
2020-01-16 13:15:00,0.456074402
2020-01-16 13:30:00,0.462336597
2020-01-16 13:45:00,0.46860474
2020-01-16 14:00:00,0.474877841
2020-01-16 14:15:00,0.481154909
2020-01-16 14:30:00,0.487434952
2020-01-16 14:45:00,0.49371698
2020-01-16 15:00:00,0.5
2020-01-16 15:15:00,0.50628302
2020-01-16 15:30:00,0.512565048
2020-01-16 15:45:00,0.518845091
2020-01-16 16:00:00,0.525122159
2020-01-16 16:15:00,0.53139526
2020-01-16 16:30:00,0.537663403
2020-01-16 16:45:00,0.543925598
2020-01-16 17:00:00,0.550180857
2020-01-16 17:15:00,0.556428192
2020-01-16 17:30:00,0.562666617
2020-01-16 17:45:00,0.568895145
2020-01-16 18:00:00,0.575112795
2020-01-16 18:15:00,0.581318583
2020-01-16 18:30:00,0.587511529
2020-01-16 18:45:00,0.593690657
2020-01-16 19:00:00,0.59985499
2020-01-16 19:15:00,0.606003555
2020-01-16 19:30:00,0.61213538
2020-01-16 19:45:00,0.618249498
2020-01-16 20:00:00,0.624344944
2020-01-16 20:15:00,0.630420753
2020-01-16 20:30:00,0.636475968
2020-01-16 20:45:00,0.642509631
2020-01-16 21:00:00,0.648520791
2020-01-16 21:15:00,0.654508497
2020-01-16 21:30:00,0.660471805
2020-01-16 21:45:00,0.666409772
2020-01-16 22:00:00,0.672321462
2020-01-16 22:15:00,0.678205939
2020-01-16 22:30:00,0.684062276
2020-01-16 22:45:00,0.689889548
2020-01-16 23:00:00,0.695686833
2020-01-16 23:15:00,0.701453218
2020-01-16 23:30:00,0.70718779
2020-01-16 23:45:00,0.712889646
2020-01-17 00:00:00,0.718557883
2020-01-17 00:15:00,0.724191608
2020-01-17 00:30:00,0.72978993
2020-01-17 00:45:00,0.735351966
2020-01-17 01:00:00,0.740876837
2020-01-17 01:15:00,0.746363671
2020-01-17 01:30:00,0.751811601
2020-01-17 01:45:00,0.757219767
2020-01-17 02:00:00,0.762587315
2020-01-17 02:15:00,0.767913398
2020-01-17 02:30:00,0.773197173
2020-01-17 02:45:00,0.778437808
2020-01-17 03:00:00,0.783634475
2020-01-17 03:15:00,0.788786352
2020-01-17 03:30:00,0.793892626
2020-01-17 03:45:00,0.798952492
2020-01-17 04:00:00,0.803965149
2020-01-17 04:15:00,0.808929807
2020-01-17 04:30:00,0.813845681
2020-01-17 04:45:00,0.818711995
2020-01-17 05:00:00,0.823527981
2020-01-17 05:15:00,0.828292878
2020-01-17 05:30:00,0.833005934
2020-01-17 05:45:00,0.837666404
2020-01-17 06:00:00,0.842273553
2020-01-17 06:15:00,0.846826653
2020-01-17 06:30:00,0.851324985
2020-01-17 06:45:00,0.855767839
2020-01-17 07:00:00,0.860154512
2020-01-17 07:15:00,0.864484314
2020-01-17 07:30:00,0.868756559
2020-01-17 07:45:00,0.872970573
2020-01-17 08:00:00,0.87712569
2020-01-17 08:15:00,0.881221256
2020-01-17 08:30:00,0.885256621
2020-01-17 08:45:00,0.889231151
2020-01-17 09:00:00,0.893144216
2020-01-17 09:15:00,0.896995199
2020-01-17 09:30:00,0.900783493
2020-01-17 09:45:00,0.904508497
2020-01-17 10:00:00,0.908169625
2020-01-17 10:15:00,0.911766299
2020-01-17 10:30:00,0.91529795
2020-01-17 10:45:00,0.91876402
2020-01-17 11:00:00,0.922163963
2020-01-17 11:15:00,0.925497241
2020-01-17 11:30:00,0.928763328
2020-01-17 11:45:00,0.931961709
2020-01-17 12:00:00,0.935091877
2020-01-17 12:15:00,0.93815334
2020-01-17 12:30:00,0.941145613
2020-01-17 12:45:00,0.944068225
2020-01-17 13:00:00,0.946920712
2020-01-17 13:15:00,0.949702626
2020-01-17 13:30:00,0.952413526
2020-01-17 13:45:00,0.955052985
2020-01-17 14:00:00,0.957620586
2020-01-17 14:15:00,0.960115924
2020-01-17 14:30:00,0.962538604
2020-01-17 14:45:00,0.964888243
2020-01-17 15:00:00,0.967164471
2020-01-17 15:15:00,0.969366929
2020-01-17 15:30:00,0.971495268
2020-01-17 15:45:00,0.973549153
2020-01-17 16:00:00,0.975528258
2020-01-17 16:15:00,0.977432273
2020-01-17 16:30:00,0.979260895
2020-01-17 16:45:00,0.981013836
2020-01-17 17:00:00,0.98269082
2020-01-17 17:15:00,0.984291581
2020-01-17 17:30:00,0.985815867
2020-01-17 17:45:00,0.987263437
2020-01-17 18:00:00,0.988634062
2020-01-17 18:15:00,0.989927526
2020-01-17 18:30:00,0.991143626
2020-01-17 18:45:00,0.992282167
2020-01-17 19:00:00,0.993342972
2020-01-17 19:15:00,0.994325873
2020-01-17 19:30:00,0.995230713
2020-01-17 19:45:00,0.996057351
2020-01-17 20:00:00,0.996805655
2020-01-17 20:15:00,0.997475509
2020-01-17 20:30:00,0.998066805
2020-01-17 20:45:00,0.99857945
2020-01-17 21:00:00,0.999013364
2020-01-17 21:15:00,0.999368479
2020-01-17 21:30:00,0.999644737
2020-01-17 21:45:00,0.999842095
2020-01-17 22:00:00,0.999960522
2020-01-17 22:15:00,1.0
2020-01-17 22:30:00,0.999960522
2020-01-17 22:45:00,0.999842095
2020-01-17 23:00:00,0.999644737
2020-01-17 23:15:00,0.999368479
2020-01-17 23:30:00,0.999013364
2020-01-17 23:45:00,0.99857945
2020-01-18 00:00:00,0.998066805
2020-01-18 00:15:00,0.997475509
2020-01-18 00:30:00,0.996805656
2020-01-18 00:45:00,0.996057351
2020-01-18 01:00:00,0.995230713
2020-01-18 01:15:00,0.994325873
2020-01-18 01:30:00,0.993342972
2020-01-18 01:45:00,0.992282168
2020-01-18 02:00:00,0.991143626
2020-01-18 02:15:00,0.989927527
2020-01-18 02:30:00,0.988634062
2020-01-18 02:45:00,0.987263437
2020-01-18 03:00:00,0.985815867
2020-01-18 03:15:00,0.984291581
2020-01-18 03:30:00,0.98269082
2020-01-18 03:45:00,0.981013836
2020-01-18 04:00:00,0.979260895
2020-01-18 04:15:00,0.977432273
2020-01-18 04:30:00,0.975528258
2020-01-18 04:45:00,0.973549153
2020-01-18 05:00:00,0.971495268
2020-01-18 05:15:00,0.969366929
2020-01-18 05:30:00,0.967164472
2020-01-18 05:45:00,0.964888243
2020-01-18 06:00:00,0.962538604
2020-01-18 06:15:00,0.960115924
2020-01-18 06:30:00,0.957620587
2020-01-18 06:45:00,0.955052986
2020-01-18 07:00:00,0.952413527
2020-01-18 07:15:00,0.949702626
2020-01-18 07:30:00,0.946920712
2020-01-18 07:45:00,0.944068225
2020-01-18 08:00:00,0.941145614
2020-01-18 08:15:00,0.93815334
2020-01-18 08:30:00,0.935091878
2020-01-18 08:45:00,0.931961709
2020-01-18 09:00:00,0.928763329
2020-01-18 09:15:00,0.925497241
2020-01-18 09:30:00,0.922163963
2020-01-18 09:45:00,0.91876402
2020-01-18 10:00:00,0.91529795
2020-01-18 10:15:00,0.911766299
2020-01-18 10:30:00,0.908169626
2020-01-18 10:45:00,0.904508498
2020-01-18 11:00:00,0.900783493
2020-01-18 11:15:00,0.8969952
2020-01-18 11:30:00,0.893144217
2020-01-18 11:45:00,0.889231151
2020-01-18 12:00:00,0.885256622
2020-01-18 12:15:00,0.881221256
2020-01-18 12:30:00,0.877125691
2020-01-18 12:45:00,0.872970573
2020-01-18 13:00:00,0.868756559
2020-01-18 13:15:00,0.864484314
2020-01-18 13:30:00,0.860154513
2020-01-18 13:45:00,0.855767839
2020-01-18 14:00:00,0.851324985
2020-01-18 14:15:00,0.846826653
2020-01-18 14:30:00,0.842273553
2020-01-18 14:45:00,0.837666405
2020-01-18 15:00:00,0.833005934
2020-01-18 15:15:00,0.828292878
2020-01-18 15:30:00,0.823527981
2020-01-18 15:45:00,0.818711995
2020-01-18 16:00:00,0.813845681
2020-01-18 16:15:00,0.808929807
2020-01-18 16:30:00,0.803965149
2020-01-18 16:45:00,0.798952492
2020-01-18 17:00:00,0.793892627
2020-01-18 17:15:00,0.788786352
2020-01-18 17:30:00,0.783634475
2020-01-18 17:45:00,0.778437809
2020-01-18 18:00:00,0.773197174
2020-01-18 18:15:00,0.767913398
2020-01-18 18:30:00,0.762587315
2020-01-18 18:45:00,0.757219767
2020-01-18 19:00:00,0.751811601
2020-01-18 19:15:00,0.746363671
2020-01-18 19:30:00,0.740876838
2020-01-18 19:45:00,0.735351967
2020-01-18 20:00:00,0.729789931
2020-01-18 20:15:00,0.724191609
2020-01-18 20:30:00,0.718557884
2020-01-18 20:45:00,0.712889646
2020-01-18 21:00:00,0.707187791
2020-01-18 21:15:00,0.701453218
2020-01-18 21:30:00,0.695686834
2020-01-18 21:45:00,0.689889548
2020-01-18 22:00:00,0.684062277
2020-01-18 22:15:00,0.67820594
2020-01-18 22:30:00,0.672321462
2020-01-18 22:45:00,0.666409773
2020-01-18 23:00:00,0.660471805
2020-01-18 23:15:00,0.654508498
2020-01-18 23:30:00,0.648520791
2020-01-18 23:45:00,0.642509632
2020-01-19 00:00:00,0.636475968
2020-01-19 00:15:00,0.630420754
2020-01-19 00:30:00,0.624344944
2020-01-19 00:45:00,0.618249499
2020-01-19 01:00:00,0.612135381
2020-01-19 01:15:00,0.606003556
2020-01-19 01:30:00,0.599854991
2020-01-19 01:45:00,0.593690658
2020-01-19 02:00:00,0.58751153
2020-01-19 02:15:00,0.581318583
2020-01-19 02:30:00,0.575112795
2020-01-19 02:45:00,0.568895146
2020-01-19 03:00:00,0.562666617
2020-01-19 03:15:00,0.556428193
2020-01-19 03:30:00,0.550180858
2020-01-19 03:45:00,0.543925599
2020-01-19 04:00:00,0.537663403
2020-01-19 04:15:00,0.53139526
2020-01-19 04:30:00,0.52512216
2020-01-19 04:45:00,0.518845092
2020-01-19 05:00:00,0.512565048
2020-01-19 05:15:00,0.506283021
2020-01-19 05:30:00,0.500000001
2020-01-19 05:45:00,0.493716981
2020-01-19 06:00:00,0.487434953
2020-01-19 06:15:00,0.481154909
2020-01-19 06:30:00,0.474877841
2020-01-19 06:45:00,0.468604741
2020-01-19 07:00:00,0.462336598
2020-01-19 07:15:00,0.456074402
2020-01-19 07:30:00,0.449819143
2020-01-19 07:45:00,0.443571808
2020-01-19 08:00:00,0.437333384
2020-01-19 08:15:00,0.431104855
2020-01-19 08:30:00,0.424887206
2020-01-19 08:45:00,0.418681418
2020-01-19 09:00:00,0.412488471
2020-01-19 09:15:00,0.406309343
2020-01-19 09:30:00,0.40014501
2020-01-19 09:45:00,0.393996446
2020-01-19 10:00:00,0.38786462
2020-01-19 10:15:00,0.381750502
2020-01-19 10:30:00,0.375655057
2020-01-19 10:45:00,0.369579247
2020-01-19 11:00:00,0.363524033
2020-01-19 11:15:00,0.357490369
2020-01-19 11:30:00,0.35147921
2020-01-19 11:45:00,0.345491503
2020-01-19 12:00:00,0.339528196
2020-01-19 12:15:00,0.333590228
2020-01-19 12:30:00,0.327678539
2020-01-19 12:45:00,0.321794061
2020-01-19 13:00:00,0.315937724
2020-01-19 13:15:00,0.310110453
2020-01-19 13:30:00,0.304313167
2020-01-19 13:45:00,0.298546783
2020-01-19 14:00:00,0.29281221
2020-01-19 14:15:00,0.287110355
2020-01-19 14:30:00,0.281442117
2020-01-19 14:45:00,0.275808392
2020-01-19 15:00:00,0.27021007
2020-01-19 15:15:00,0.264648034
2020-01-19 15:30:00,0.259123163
2020-01-19 15:45:00,0.25363633
2020-01-19 16:00:00,0.2481884
2020-01-19 16:15:00,0.242780234
2020-01-19 16:30:00,0.237412686
2020-01-19 16:45:00,0.232086603
2020-01-19 17:00:00,0.226802827
2020-01-19 17:15:00,0.221562192
2020-01-19 17:30:00,0.216365526
2020-01-19 17:45:00,0.211213649
2020-01-19 18:00:00,0.206107374
2020-01-19 18:15:00,0.201047509
2020-01-19 18:30:00,0.196034852
2020-01-19 18:45:00,0.191070194
2020-01-19 19:00:00,0.18615432
2020-01-19 19:15:00,0.181288006
2020-01-19 19:30:00,0.17647202
2020-01-19 19:45:00,0.171707123
2020-01-19 20:00:00,0.166994067
2020-01-19 20:15:00,0.162333596
2020-01-19 20:30:00,0.157726448
2020-01-19 20:45:00,0.153173348
2020-01-19 21:00:00,0.148675016
2020-01-19 21:15:00,0.144232162
2020-01-19 21:30:00,0.139845488
2020-01-19 21:45:00,0.135515687
2020-01-19 22:00:00,0.131243442
2020-01-19 22:15:00,0.127029428
2020-01-19 22:30:00,0.12287431
2020-01-19 22:45:00,0.118778745
2020-01-19 23:00:00,0.114743379
2020-01-19 23:15:00,0.11076885
2020-01-19 23:30:00,0.106855784
2020-01-19 23:45:00,0.103004801
2020-01-20 00:00:00,0.099216508
2020-01-20 00:15:00,0.095491503
2020-01-20 00:30:00,0.091830375
2020-01-20 00:45:00,0.088233702
2020-01-20 01:00:00,0.084702051
2020-01-20 01:15:00,0.08123598
2020-01-20 01:30:00,0.077836038
2020-01-20 01:45:00,0.07450276
2020-01-20 02:00:00,0.071236672
2020-01-20 02:15:00,0.068038292
2020-01-20 02:30:00,0.064908123
2020-01-20 02:45:00,0.06184666
2020-01-20 03:00:00,0.058854387
2020-01-20 03:15:00,0.055931776
2020-01-20 03:30:00,0.053079288
2020-01-20 03:45:00,0.050297375
2020-01-20 04:00:00,0.047586474
2020-01-20 04:15:00,0.044947015
2020-01-20 04:30:00,0.042379414
2020-01-20 04:45:00,0.039884077
2020-01-20 05:00:00,0.037461397
2020-01-20 05:15:00,0.035111757
2020-01-20 05:30:00,0.032835529
2020-01-20 05:45:00,0.030633072
2020-01-20 06:00:00,0.028504732
2020-01-20 06:15:00,0.026450848
2020-01-20 06:30:00,0.024471742
2020-01-20 06:45:00,0.022567728
2020-01-20 07:00:00,0.020739106
2020-01-20 07:15:00,0.018986165
2020-01-20 07:30:00,0.017309181
2020-01-20 07:45:00,0.01570842
2020-01-20 08:00:00,0.014184134
2020-01-20 08:15:00,0.012736564
2020-01-20 08:30:00,0.011365939
2020-01-20 08:45:00,0.010072474
2020-01-20 09:00:00,0.008856374
2020-01-20 09:15:00,0.007717833
2020-01-20 09:30:00,0.006657028
2020-01-20 09:45:00,0.005674128
2020-01-20 10:00:00,0.004769287
2020-01-20 10:15:00,0.00394265
2020-01-20 10:30:00,0.003194345
2020-01-20 10:45:00,0.002524492
2020-01-20 11:00:00,0.001933195
2020-01-20 11:15:00,0.00142055
2020-01-20 11:30:00,0.000986636
2020-01-20 11:45:00,0.000631522
2020-01-20 12:00:00,0.000355263
2020-01-20 12:15:00,0.000157906
2020-01-20 12:30:00,3.9478e-05
2020-01-20 12:45:00,0.0
2020-01-20 13:00:00,3.9478e-05
2020-01-20 13:15:00,0.000157906
2020-01-20 13:30:00,0.000355263
2020-01-20 13:45:00,0.000631522
2020-01-20 14:00:00,0.000986636
2020-01-20 14:15:00,0.00142055
2020-01-20 14:30:00,0.001933195
2020-01-20 14:45:00,0.002524492
2020-01-20 15:00:00,0.003194345
2020-01-20 15:15:00,0.00394265
2020-01-20 15:30:00,0.004769287
2020-01-20 15:45:00,0.005674128
2020-01-20 16:00:00,0.006657028
2020-01-20 16:15:00,0.007717833
2020-01-20 16:30:00,0.008856374
2020-01-20 16:45:00,0.010072474
2020-01-20 17:00:00,0.011365938
2020-01-20 17:15:00,0.012736564
2020-01-20 17:30:00,0.014184134
2020-01-20 17:45:00,0.01570842
2020-01-20 18:00:00,0.017309181
2020-01-20 18:15:00,0.018986164
2020-01-20 18:30:00,0.020739106
2020-01-20 18:45:00,0.022567728
2020-01-20 19:00:00,0.024471742
2020-01-20 19:15:00,0.026450848
2020-01-20 19:30:00,0.028504732
2020-01-20 19:45:00,0.030633071
2020-01-20 20:00:00,0.032835529
2020-01-20 20:15:00,0.035111757
2020-01-20 20:30:00,0.037461397
2020-01-20 20:45:00,0.039884076
2020-01-20 21:00:00,0.042379414
2020-01-20 21:15:00,0.044947015
2020-01-20 21:30:00,0.047586474
2020-01-20 21:45:00,0.050297374
2020-01-20 22:00:00,0.053079288
2020-01-20 22:15:00,0.055931776
2020-01-20 22:30:00,0.058854387
2020-01-20 22:45:00,0.06184666
2020-01-20 23:00:00,0.064908123
2020-01-20 23:15:00,0.068038291
2020-01-20 23:30:00,0.071236672
2020-01-20 23:45:00,0.074502759
2020-01-21 00:00:00,0.077836037
2020-01-21 00:15:00,0.08123598
2020-01-21 00:30:00,0.08470205
2020-01-21 00:45:00,0.088233701
2020-01-21 01:00:00,0.091830375
2020-01-21 01:15:00,0.095491503
2020-01-21 01:30:00,0.099216508
2020-01-21 01:45:00,0.103004801
2020-01-21 02:00:00,0.106855784
2020-01-21 02:15:00,0.110768849
2020-01-21 02:30:00,0.114743379
2020-01-21 02:45:00,0.118778745
2020-01-21 03:00:00,0.12287431
2020-01-21 03:15:00,0.127029427
2020-01-21 03:30:00,0.131243441
2020-01-21 03:45:00,0.135515686
2020-01-21 04:00:00,0.139845488
2020-01-21 04:15:00,0.144232161
2020-01-21 04:30:00,0.148675015
2020-01-21 04:45:00,0.153173347
2020-01-21 05:00:00,0.157726447
2020-01-21 05:15:00,0.162333596
2020-01-21 05:30:00,0.166994066
2020-01-21 05:45:00,0.171707122
2020-01-21 06:00:00,0.176472019
2020-01-21 06:15:00,0.181288005
2020-01-21 06:30:00,0.186154319
2020-01-21 06:45:00,0.191070193
2020-01-21 07:00:00,0.196034851
2020-01-21 07:15:00,0.201047508
2020-01-21 07:30:00,0.206107374
2020-01-21 07:45:00,0.211213648
2020-01-21 08:00:00,0.216365525
2020-01-21 08:15:00,0.221562192
2020-01-21 08:30:00,0.226802827
2020-01-21 08:45:00,0.232086602
2020-01-21 09:00:00,0.237412685
2020-01-21 09:15:00,0.242780233
2020-01-21 09:30:00,0.248188399
2020-01-21 09:45:00,0.253636329
2020-01-21 10:00:00,0.259123163
2020-01-21 10:15:00,0.264648034
2020-01-21 10:30:00,0.27021007
2020-01-21 10:45:00,0.275808392
2020-01-21 11:00:00,0.281442117
2020-01-21 11:15:00,0.287110354
2020-01-21 11:30:00,0.292812209
2020-01-21 11:45:00,0.298546782
2020-01-21 12:00:00,0.304313167
2020-01-21 12:15:00,0.310110452
2020-01-21 12:30:00,0.315937724
2020-01-21 12:45:00,0.321794061
2020-01-21 13:00:00,0.327678538
2020-01-21 13:15:00,0.333590228
2020-01-21 13:30:00,0.339528195
2020-01-21 13:45:00,0.345491503
2020-01-21 14:00:00,0.351479209
2020-01-21 14:15:00,0.357490369
2020-01-21 14:30:00,0.363524032
2020-01-21 14:45:00,0.369579247
2020-01-21 15:00:00,0.375655056
2020-01-21 15:15:00,0.381750501
2020-01-21 15:30:00,0.387864619
2020-01-21 15:45:00,0.393996445
2020-01-21 16:00:00,0.40014501
2020-01-21 16:15:00,0.406309343
2020-01-21 16:30:00,0.41248847
2020-01-21 16:45:00,0.418681417
2020-01-21 17:00:00,0.424887205
2020-01-21 17:15:00,0.431104855
2020-01-21 17:30:00,0.437333383
2020-01-21 17:45:00,0.443571807
2020-01-21 18:00:00,0.449819142
2020-01-21 18:15:00,0.456074402
2020-01-21 18:30:00,0.462336597
2020-01-21 18:45:00,0.46860474
2020-01-21 19:00:00,0.474877841
2020-01-21 19:15:00,0.481154909
2020-01-21 19:30:00,0.487434952
2020-01-21 19:45:00,0.49371698
2020-01-21 20:00:00,0.5
2020-01-21 20:15:00,0.50628302
2020-01-21 20:30:00,0.512565048
2020-01-21 20:45:00,0.518845091
2020-01-21 21:00:00,0.525122159
2020-01-21 21:15:00,0.53139526
2020-01-21 21:30:00,0.537663403
2020-01-21 21:45:00,0.543925598
2020-01-21 22:00:00,0.550180857
2020-01-21 22:15:00,0.556428192
2020-01-21 22:30:00,0.562666617
2020-01-21 22:45:00,0.568895145
2020-01-21 23:00:00,0.575112794
2020-01-21 23:15:00,0.581318582
2020-01-21 23:30:00,0.587511529
2020-01-21 23:45:00,0.593690657
2020-01-22 00:00:00,0.59985499
2020-01-22 00:15:00,0.606003555
2020-01-22 00:30:00,0.61213538
2020-01-22 00:45:00,0.618249498
2020-01-22 01:00:00,0.624344943
2020-01-22 01:15:00,0.630420753
2020-01-22 01:30:00,0.636475968
2020-01-22 01:45:00,0.642509631
2020-01-22 02:00:00,0.648520791
2020-01-22 02:15:00,0.654508497
2020-01-22 02:30:00,0.660471805
2020-01-22 02:45:00,0.666409772
2020-01-22 03:00:00,0.672321461
2020-01-22 03:15:00,0.678205939
2020-01-22 03:30:00,0.684062276
2020-01-22 03:45:00,0.689889548
2020-01-22 04:00:00,0.695686833
2020-01-22 04:15:00,0.701453218
2020-01-22 04:30:00,0.70718779
2020-01-22 04:45:00,0.712889646
2020-01-22 05:00:00,0.718557883
2020-01-22 05:15:00,0.724191608
2020-01-22 05:30:00,0.72978993
2020-01-22 05:45:00,0.735351966
2020-01-22 06:00:00,0.740876837
2020-01-22 06:15:00,0.746363671
2020-01-22 06:30:00,0.751811601
2020-01-22 06:45:00,0.757219767
2020-01-22 07:00:00,0.762587315
2020-01-22 07:15:00,0.767913397
2020-01-22 07:30:00,0.773197173
2020-01-22 07:45:00,0.778437808
2020-01-22 08:00:00,0.783634475
2020-01-22 08:15:00,0.788786352
2020-01-22 08:30:00,0.793892626
2020-01-22 08:45:00,0.798952491
2020-01-22 09:00:00,0.803965149
2020-01-22 09:15:00,0.808929807
2020-01-22 09:30:00,0.813845681
2020-01-22 09:45:00,0.818711995
2020-01-22 10:00:00,0.823527981
2020-01-22 10:15:00,0.828292878
2020-01-22 10:30:00,0.833005934
2020-01-22 10:45:00,0.837666404
2020-01-22 11:00:00,0.842273553
2020-01-22 11:15:00,0.846826653
2020-01-22 11:30:00,0.851324985
2020-01-22 11:45:00,0.855767839
2020-01-22 12:00:00,0.860154512
2020-01-22 12:15:00,0.864484314
2020-01-22 12:30:00,0.868756559
2020-01-22 12:45:00,0.872970573
2020-01-22 13:00:00,0.87712569
2020-01-22 13:15:00,0.881221256
2020-01-22 13:30:00,0.885256621
2020-01-22 13:45:00,0.889231151
2020-01-22 14:00:00,0.893144216
2020-01-22 14:15:00,0.896995199
2020-01-22 14:30:00,0.900783492
2020-01-22 14:45:00,0.904508497
2020-01-22 15:00:00,0.908169625
2020-01-22 15:15:00,0.911766299
2020-01-22 15:30:00,0.91529795
2020-01-22 15:45:00,0.91876402
2020-01-22 16:00:00,0.922163963
2020-01-22 16:15:00,0.925497241
2020-01-22 16:30:00,0.928763328
2020-01-22 16:45:00,0.931961709
2020-01-22 17:00:00,0.935091877
2020-01-22 17:15:00,0.93815334
2020-01-22 17:30:00,0.941145613
2020-01-22 17:45:00,0.944068224
2020-01-22 18:00:00,0.946920712
2020-01-22 18:15:00,0.949702626
2020-01-22 18:30:00,0.952413526
2020-01-22 18:45:00,0.955052985
2020-01-22 19:00:00,0.957620586
2020-01-22 19:15:00,0.960115924
2020-01-22 19:30:00,0.962538604
2020-01-22 19:45:00,0.964888243
2020-01-22 20:00:00,0.967164471
2020-01-22 20:15:00,0.969366929
2020-01-22 20:30:00,0.971495268
2020-01-22 20:45:00,0.973549153
2020-01-22 21:00:00,0.975528258
2020-01-22 21:15:00,0.977432273
2020-01-22 21:30:00,0.979260895
2020-01-22 21:45:00,0.981013836
2020-01-22 22:00:00,0.98269082
2020-01-22 22:15:00,0.984291581
2020-01-22 22:30:00,0.985815867
2020-01-22 22:45:00,0.987263437
2020-01-22 23:00:00,0.988634062
2020-01-22 23:15:00,0.989927526
2020-01-22 23:30:00,0.991143626
2020-01-22 23:45:00,0.992282167
2020-01-23 00:00:00,0.993342972
2020-01-23 00:15:00,0.994325873
2020-01-23 00:30:00,0.995230713
2020-01-23 00:45:00,0.996057351
2020-01-23 01:00:00,0.996805655
2020-01-23 01:15:00,0.997475509
2020-01-23 01:30:00,0.998066805
2020-01-23 01:45:00,0.99857945
2020-01-23 02:00:00,0.999013364
2020-01-23 02:15:00,0.999368479
2020-01-23 02:30:00,0.999644737
2020-01-23 02:45:00,0.999842095
2020-01-23 03:00:00,0.999960522
2020-01-23 03:15:00,1.0
2020-01-23 03:30:00,0.999960522
2020-01-23 03:45:00,0.999842095
2020-01-23 04:00:00,0.999644737
2020-01-23 04:15:00,0.999368479
2020-01-23 04:30:00,0.999013364
2020-01-23 04:45:00,0.99857945
2020-01-23 05:00:00,0.998066805
2020-01-23 05:15:00,0.997475509
2020-01-23 05:30:00,0.996805656
2020-01-23 05:45:00,0.996057351
2020-01-23 06:00:00,0.995230713
2020-01-23 06:15:00,0.994325873
2020-01-23 06:30:00,0.993342972
2020-01-23 06:45:00,0.992282168
2020-01-23 07:00:00,0.991143626
2020-01-23 07:15:00,0.989927527
2020-01-23 07:30:00,0.988634062
2020-01-23 07:45:00,0.987263437
2020-01-23 08:00:00,0.985815867
2020-01-23 08:15:00,0.984291581
2020-01-23 08:30:00,0.98269082
2020-01-23 08:45:00,0.981013836
2020-01-23 09:00:00,0.979260895
2020-01-23 09:15:00,0.977432273
2020-01-23 09:30:00,0.975528259
2020-01-23 09:45:00,0.973549153
2020-01-23 10:00:00,0.971495268
2020-01-23 10:15:00,0.969366929
2020-01-23 10:30:00,0.967164472
2020-01-23 10:45:00,0.964888243
2020-01-23 11:00:00,0.962538604
2020-01-23 11:15:00,0.960115924
2020-01-23 11:30:00,0.957620587
2020-01-23 11:45:00,0.955052986
2020-01-23 12:00:00,0.952413527
2020-01-23 12:15:00,0.949702626
2020-01-23 12:30:00,0.946920712
2020-01-23 12:45:00,0.944068225
2020-01-23 13:00:00,0.941145614
2020-01-23 13:15:00,0.93815334
2020-01-23 13:30:00,0.935091878
2020-01-23 13:45:00,0.931961709
2020-01-23 14:00:00,0.928763329
2020-01-23 14:15:00,0.925497241
2020-01-23 14:30:00,0.922163963
2020-01-23 14:45:00,0.91876402
2020-01-23 15:00:00,0.91529795
2020-01-23 15:15:00,0.911766299
2020-01-23 15:30:00,0.908169626
2020-01-23 15:45:00,0.904508498
2020-01-23 16:00:00,0.900783493
2020-01-23 16:15:00,0.8969952
2020-01-23 16:30:00,0.893144217
2020-01-23 16:45:00,0.889231151
2020-01-23 17:00:00,0.885256622
2020-01-23 17:15:00,0.881221256
2020-01-23 17:30:00,0.877125691
2020-01-23 17:45:00,0.872970573
2020-01-23 18:00:00,0.868756559
2020-01-23 18:15:00,0.864484314
2020-01-23 18:30:00,0.860154513
2020-01-23 18:45:00,0.855767839
2020-01-23 19:00:00,0.851324985
2020-01-23 19:15:00,0.846826653
2020-01-23 19:30:00,0.842273554
2020-01-23 19:45:00,0.837666405
2020-01-23 20:00:00,0.833005934
2020-01-23 20:15:00,0.828292878
2020-01-23 20:30:00,0.823527981
2020-01-23 20:45:00,0.818711995
2020-01-23 21:00:00,0.813845681
2020-01-23 21:15:00,0.808929807
2020-01-23 21:30:00,0.803965149
2020-01-23 21:45:00,0.798952492
2020-01-23 22:00:00,0.793892627
