"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
10.03.2009 04:30:00,984.74,2.40,276.77,-0.07,83.70,7.26,6.08,1.18,3.85,6.17,1242.02,3.67,5.13,207.40
10.03.2009 04:40:00,984.81,2.49,276.86,-0.04,83.30,7.31,6.09,1.22,3.85,6.18,1241.68,2.37,4.25,216.70
10.03.2009 04:50:00,984.88,2.48,276.85,-0.02,83.50,7.31,6.10,1.21,3.86,6.19,1241.79,1.29,3.13,230.50
10.03.2009 05:00:00,984.95,2.54,276.90,0.01,83.30,7.34,6.11,1.23,3.87,6.21,1241.61,0.87,2.25,218.80
10.03.2009 05:10:00,984.94,2.61,276.97,-0.01,82.80,7.37,6.10,1.27,3.86,6.20,1241.29,1.98,4.13,213.60
10.03.2009 05:20:00,984.96,2.63,276.99,-0.05,82.40,7.39,6.09,1.30,3.85,6.18,1241.22,2.04,3.75,221.80
10.03.2009 05:30:00,985.00,2.63,276.99,-0.08,82.20,7.39,6.07,1.31,3.84,6.16,1241.28,2.03,3.75,216.30
10.03.2009 05:40:00,984.93,2.63,276.99,-0.18,81.60,7.39,6.03,1.36,3.81,6.12,1241.21,2.63,4.00,211.00
10.03.2009 05:50:00,984.88,2.60,276.97,-0.26,81.30,7.37,5.99,1.38,3.79,6.08,1241.30,2.93,5.00,216.30
10.03.2009 06:00:00,984.82,2.58,276.95,-0.34,81.00,7.36,5.96,1.40,3.77,6.05,1241.35,3.09,4.75,210.80
10.03.2009 06:10:00,984.93,2.65,277.01,-0.29,80.90,7.39,5.98,1.41,3.79,6.07,1241.17,1.60,3.50,229.40
10.03.2009 06:20:00,984.94,2.70,277.06,-0.20,81.10,7.42,6.02,1.40,3.81,6.11,1240.93,0.55,1.75,150.00
10.03.2009 06:30:00,984.98,2.70,277.06,-0.15,81.40,7.42,6.04,1.38,3.82,6.13,1240.97,0.68,1.50,204.30
10.03.2009 06:40:00,984.99,2.66,277.01,-0.21,81.30,7.40,6.01,1.38,3.81,6.11,1241.19,1.14,2.13,215.00
10.03.2009 06:50:00,985.07,2.63,276.98,-0.14,81.90,7.38,6.05,1.34,3.83,6.14,1241.39,1.07,2.88,239.10
10.03.2009 07:00:00,985.06,2.54,276.89,-0.12,82.50,7.34,6.05,1.28,3.83,6.14,1241.78,1.41,2.25,212.10
10.03.2009 07:10:00,984.97,2.50,276.86,-0.07,83.10,7.31,6.08,1.24,3.85,6.17,1241.84,2.06,3.50,210.90
10.03.2009 07:20:00,984.90,2.50,276.86,-0.03,83.30,7.31,6.09,1.22,3.86,6.19,1241.74,2.79,5.00,219.40
10.03.2009 07:30:00,984.81,2.59,276.96,-0.01,82.90,7.36,6.10,1.26,3.86,6.20,1241.22,3.89,6.13,218.80
10.03.2009 07:40:00,984.72,2.68,277.06,-0.03,82.20,7.41,6.09,1.32,3.86,6.19,1240.68,5.48,7.63,223.40
10.03.2009 07:50:00,984.70,2.63,277.01,-0.05,82.40,7.39,6.09,1.30,3.85,6.18,1240.89,5.40,7.63,218.00
10.03.2009 08:00:00,984.70,2.69,277.07,-0.06,82.00,7.41,6.08,1.33,3.85,6.17,1240.65,5.77,8.50,218.20
10.03.2009 08:10:00,984.70,2.77,277.15,-0.06,81.50,7.46,6.08,1.38,3.85,6.17,1240.27,5.76,7.50,218.40
10.03.2009 08:20:00,984.68,2.89,277.27,-0.07,80.80,7.52,6.08,1.44,3.85,6.17,1239.71,5.46,8.88,214.10
10.03.2009 08:30:00,984.62,3.08,277.47,-0.02,80.00,7.62,6.10,1.52,3.86,6.19,1238.78,5.23,7.25,214.30
10.03.2009 08:40:00,984.58,3.17,277.56,-0.02,79.50,7.67,6.10,1.57,3.86,6.19,1238.34,6.20,9.25,216.80
10.03.2009 08:50:00,984.59,3.27,277.66,0.08,79.50,7.73,6.14,1.58,3.89,6.24,1237.88,4.97,7.50,211.80
10.03.2009 09:00:00,984.55,3.46,277.86,0.13,78.70,7.83,6.17,1.67,3.90,6.26,1236.94,5.73,8.13,216.40
10.03.2009 09:10:00,984.50,3.67,278.06,0.20,78.00,7.95,6.20,1.75,3.93,6.30,1235.96,5.51,9.00,212.60
10.03.2009 09:20:00,984.51,3.81,278.21,0.26,77.50,8.03,6.22,1.81,3.94,6.32,1235.30,5.54,8.13,212.90
10.03.2009 09:30:00,984.45,3.90,278.30,0.30,77.30,8.08,6.24,1.83,3.95,6.34,1234.85,5.17,7.50,215.30
10.03.2009 09:40:00,984.44,3.92,278.32,0.32,77.30,8.09,6.25,1.84,3.96,6.35,1234.73,5.81,8.50,213.70
10.03.2009 09:50:00,984.38,3.98,278.39,0.35,77.10,8.13,6.27,1.86,3.97,6.36,1234.37,5.52,7.50,214.40
10.03.2009 10:00:00,984.28,4.22,278.64,0.35,75.80,8.26,6.26,2.00,3.97,6.36,1233.18,5.31,7.00,212.40
10.03.2009 10:10:00,984.21,4.54,278.96,0.40,74.40,8.45,6.29,2.16,3.98,6.39,1231.67,6.14,8.50,221.70
10.03.2009 10:20:00,984.10,4.53,278.96,0.29,73.90,8.44,6.24,2.20,3.95,6.34,1231.61,6.99,10.38,219.20
10.03.2009 10:30:00,983.91,4.70,279.15,0.46,73.90,8.55,6.32,2.23,4.00,6.42,1230.56,6.13,8.38,212.10
10.03.2009 10:40:00,983.79,4.77,279.23,0.43,73.40,8.59,6.30,2.28,4.00,6.41,1230.12,6.63,10.13,213.10
10.03.2009 10:50:00,983.71,4.78,279.25,0.36,72.90,8.60,6.27,2.33,3.97,6.37,1229.96,6.70,10.13,215.10
10.03.2009 11:00:00,983.62,4.89,279.37,0.29,72.00,8.66,6.24,2.43,3.95,6.34,1229.40,7.45,11.00,216.30
10.03.2009 11:10:00,983.59,4.82,279.30,0.12,71.50,8.62,6.16,2.46,3.91,6.27,1229.70,7.49,10.00,219.60
10.03.2009 11:20:00,983.57,4.96,279.44,0.16,71.00,8.70,6.18,2.52,3.92,6.28,1229.05,6.01,8.88,213.40
10.03.2009 11:30:00,983.53,5.04,279.52,0.18,70.70,8.75,6.19,2.56,3.92,6.29,1228.67,6.68,10.00,214.00
10.03.2009 11:40:00,983.49,5.14,279.63,0.28,70.70,8.82,6.23,2.58,3.95,6.34,1228.12,6.18,8.13,210.70
10.03.2009 11:50:00,983.38,5.21,279.71,0.10,69.46,8.86,6.15,2.71,3.90,6.26,1227.72,6.97,10.00,213.70
10.03.2009 12:00:00,983.30,5.09,279.59,0.09,70.00,8.78,6.15,2.64,3.90,6.25,1228.15,6.74,9.50,215.90
10.03.2009 12:10:00,983.22,4.78,279.29,0.12,71.70,8.60,6.16,2.43,3.91,6.27,1229.41,6.70,9.38,218.10
10.03.2009 12:20:00,983.15,4.36,278.88,0.43,75.50,8.35,6.30,2.05,4.00,6.41,1231.10,6.19,8.63,220.10
10.03.2009 12:30:00,982.97,4.04,278.57,0.80,79.30,8.16,6.47,1.69,4.11,6.58,1232.23,4.51,6.13,214.50
10.03.2009 12:40:00,982.79,4.34,278.88,0.95,78.50,8.34,6.54,1.79,4.15,6.66,1230.64,4.57,6.63,207.40
10.03.2009 12:50:00,982.58,4.53,279.09,0.95,77.50,8.45,6.55,1.90,4.15,6.66,1229.54,5.06,7.63,212.10
10.03.2009 13:00:00,982.41,4.53,279.11,0.81,76.70,8.45,6.48,1.97,4.11,6.60,1229.34,4.94,7.13,210.70
10.03.2009 13:10:00,982.20,4.79,279.38,0.77,75.10,8.60,6.46,2.14,4.10,6.58,1227.97,4.29,6.50,209.40
10.03.2009 13:20:00,981.99,5.03,279.64,0.63,73.10,8.75,6.40,2.35,4.06,6.51,1226.65,5.08,8.00,210.80
10.03.2009 13:30:00,981.82,5.08,279.70,0.49,72.10,8.78,6.33,2.45,4.02,6.45,1226.27,5.49,8.00,219.20
10.03.2009 13:40:00,981.53,5.07,279.72,0.33,71.30,8.77,6.26,2.52,3.97,6.37,1225.97,5.75,7.75,220.10
10.03.2009 13:50:00,981.35,5.22,279.89,0.32,70.50,8.87,6.25,2.62,3.97,6.37,1225.07,5.34,9.00,222.40
10.03.2009 14:00:00,981.19,5.16,279.84,0.22,70.30,8.83,6.21,2.62,3.94,6.33,1225.17,6.61,9.38,216.10
10.03.2009 14:10:00,981.07,5.21,279.90,0.36,70.80,8.86,6.27,2.59,3.99,6.39,1224.77,6.05,9.00,212.60
10.03.2009 14:20:00,980.96,5.30,280.00,0.41,70.60,8.91,6.29,2.62,4.00,6.42,1224.22,5.73,8.13,216.90
10.03.2009 14:30:00,980.84,5.30,280.00,0.39,70.50,8.91,6.28,2.63,3.99,6.41,1224.10,5.75,8.88,220.70
10.03.2009 14:40:00,980.68,5.24,279.95,0.39,70.80,8.87,6.28,2.59,3.99,6.41,1224.17,6.78,9.38,221.20
10.03.2009 14:50:00,980.60,5.30,280.03,0.61,71.60,8.92,6.38,2.53,4.06,6.51,1223.72,4.97,8.63,217.10
10.03.2009 15:00:00,980.43,5.54,280.28,0.60,70.40,9.06,6.38,2.68,4.06,6.51,1222.49,4.85,6.25,216.20
10.03.2009 15:10:00,980.24,5.58,280.33,0.71,70.80,9.09,6.43,2.65,4.09,6.56,1222.05,5.14,7.88,208.90
10.03.2009 15:20:00,980.14,5.51,280.27,0.61,70.60,9.04,6.38,2.66,4.06,6.51,1222.25,5.18,6.88,212.00
10.03.2009 15:30:00,980.00,5.38,280.15,0.47,70.50,8.96,6.32,2.64,4.02,6.45,1222.67,6.41,8.13,217.10
10.03.2009 15:40:00,979.89,5.36,280.14,0.62,71.40,8.95,6.39,2.56,4.07,6.52,1222.60,4.77,6.63,207.40
10.03.2009 15:50:00,979.78,5.34,280.13,0.62,71.50,8.94,6.39,2.55,4.07,6.52,1222.55,5.23,7.75,214.50
10.03.2009 16:00:00,979.65,5.24,280.04,0.71,72.50,8.87,6.43,2.44,4.09,6.57,1222.81,4.85,6.75,211.20
10.03.2009 16:10:00,979.58,5.24,280.04,0.79,72.90,8.87,6.47,2.40,4.12,6.60,1222.71,4.67,6.38,210.30
10.03.2009 16:20:00,979.50,5.32,280.13,0.96,73.40,8.92,6.55,2.37,4.17,6.69,1222.21,2.67,4.38,202.90
10.03.2009 16:30:00,979.37,5.38,280.20,0.96,73.10,8.96,6.55,2.41,4.17,6.69,1221.79,3.90,5.88,203.10
10.03.2009 16:40:00,979.23,5.22,280.05,0.85,73.30,8.86,6.50,2.37,4.14,6.63,1222.34,5.41,7.25,211.10
10.03.2009 16:50:00,979.16,5.05,279.89,0.82,74.00,8.76,6.48,2.28,4.13,6.62,1222.99,4.74,7.38,214.10
10.03.2009 17:00:00,979.06,4.92,279.77,0.90,75.10,8.68,6.52,2.16,4.15,6.66,1223.40,4.36,7.88,212.50
10.03.2009 17:10:00,978.92,4.81,279.67,1.01,76.30,8.62,6.57,2.04,4.19,6.72,1223.68,4.16,6.13,199.20
10.03.2009 17:20:00,978.76,4.68,279.55,1.06,77.30,8.54,6.60,1.94,4.20,6.74,1224.06,4.94,7.50,201.30
10.03.2009 17:30:00,978.66,4.46,279.33,1.09,78.70,8.40,6.61,1.79,4.21,6.76,1224.91,4.55,6.50,202.90
10.03.2009 17:40:00,978.56,4.26,279.15,1.20,80.40,8.29,6.66,1.62,4.25,6.81,1225.63,4.51,6.13,205.30
10.03.2009 17:50:00,978.48,4.12,279.01,1.22,81.30,8.21,6.67,1.53,4.25,6.82,1226.14,3.83,5.25,206.10
10.03.2009 18:00:00,978.40,4.03,278.93,1.37,82.70,8.16,6.75,1.41,4.30,6.89,1226.39,3.29,4.88,192.00
10.03.2009 18:10:00,978.27,3.98,278.88,1.50,83.80,8.12,6.81,1.32,4.34,6.96,1226.45,3.14,4.63,183.30
10.03.2009 18:20:00,978.19,3.90,278.82,1.61,84.90,8.08,6.86,1.22,4.37,7.01,1226.65,2.55,3.75,186.30
10.03.2009 18:30:00,978.15,3.78,278.70,1.89,87.40,8.01,7.00,1.01,4.47,7.16,1227.07,1.93,2.63,191.80
10.03.2009 18:40:00,978.08,3.60,278.52,2.03,89.40,7.91,7.07,0.84,4.51,7.23,1227.75,2.07,3.00,180.70
10.03.2009 18:50:00,978.02,3.53,278.45,2.13,90.50,7.87,7.12,0.75,4.54,7.28,1227.96,2.17,3.13,174.80
10.03.2009 19:00:00,977.94,3.49,278.42,2.15,90.90,7.85,7.14,0.71,4.55,7.30,1228.03,2.57,3.13,171.60
10.03.2009 19:10:00,977.85,3.43,278.37,2.16,91.30,7.82,7.14,0.68,4.55,7.30,1228.17,2.16,3.13,173.80
10.03.2009 19:20:00,977.82,3.42,278.36,2.17,91.50,7.81,7.15,0.66,4.56,7.31,1228.18,2.16,3.38,176.00
10.03.2009 19:30:00,977.82,3.35,278.29,2.12,91.60,7.77,7.12,0.65,4.54,7.28,1228.53,2.04,3.13,187.90
10.03.2009 19:40:00,977.72,3.24,278.19,2.03,91.70,7.71,7.07,0.64,4.51,7.23,1228.90,2.22,3.38,185.50
10.03.2009 19:50:00,977.64,3.17,278.13,2.01,92.00,7.68,7.06,0.61,4.50,7.22,1229.10,2.21,4.13,179.50
10.03.2009 20:00:00,977.55,3.21,278.17,2.02,91.90,7.69,7.07,0.62,4.51,7.23,1228.83,2.43,4.13,186.60
10.03.2009 20:10:00,977.46,3.34,278.31,1.85,89.90,7.77,6.98,0.78,4.45,7.14,1228.18,2.55,3.88,189.20
10.03.2009 20:20:00,977.45,3.39,278.36,1.71,88.70,7.80,6.91,0.88,4.41,7.07,1227.95,1.97,3.00,191.20
10.03.2009 20:30:00,977.42,3.37,278.34,1.58,88.00,7.78,6.85,0.93,4.37,7.01,1228.04,2.65,3.50,195.80
10.03.2009 20:40:00,977.35,3.35,278.33,1.60,88.20,7.77,6.86,0.92,4.38,7.02,1228.03,2.03,3.00,193.70
10.03.2009 20:50:00,977.33,3.30,278.28,1.61,88.60,7.74,6.86,0.88,4.38,7.02,1228.24,1.66,3.00,196.00
10.03.2009 21:00:00,977.33,3.25,278.22,1.63,89.10,7.71,6.87,0.84,4.39,7.03,1228.48,1.16,1.88,201.20
10.03.2009 21:10:00,977.33,3.18,278.15,1.65,89.70,7.68,6.89,0.79,4.39,7.05,1228.78,1.19,2.00,207.60
10.03.2009 21:20:00,977.33,3.17,278.15,1.76,90.40,7.68,6.94,0.74,4.43,7.10,1228.77,0.66,1.75,157.70
10.03.2009 21:30:00,977.33,3.14,278.12,1.74,90.50,7.66,6.93,0.73,4.42,7.09,1228.93,1.19,1.88,248.10
10.03.2009 21:40:00,977.33,3.03,278.01,1.68,90.80,7.60,6.90,0.70,4.40,7.06,1229.41,0.55,1.50,260.50
10.03.2009 21:50:00,977.33,3.01,277.98,1.73,91.30,7.58,6.92,0.66,4.42,7.08,1229.52,0.40,1.38,285.80
10.03.2009 22:00:00,977.40,2.95,277.92,1.74,91.70,7.55,6.93,0.63,4.42,7.09,1229.86,0.32,0.75,328.40
10.03.2009 22:10:00,977.45,2.88,277.84,1.67,91.70,7.52,6.89,0.62,4.40,7.05,1230.26,0.54,2.00,249.60
10.03.2009 22:20:00,977.55,2.81,277.76,1.61,91.80,7.48,6.86,0.61,4.38,7.02,1230.71,0.93,1.88,261.60
10.03.2009 22:30:00,977.65,2.70,277.65,1.54,92.00,7.42,6.83,0.59,4.36,6.99,1231.32,1.23,2.38,273.30
10.03.2009 22:40:00,977.70,2.65,277.59,1.47,91.90,7.39,6.80,0.60,4.33,6.95,1231.64,1.42,3.13,260.60
10.03.2009 22:50:00,977.82,2.55,277.49,1.39,92.00,7.34,6.76,0.59,4.31,6.91,1232.24,1.77,3.00,255.40
10.03.2009 23:00:00,977.87,2.45,277.38,1.33,92.30,7.29,6.73,0.56,4.29,6.88,1232.80,1.84,3.13,262.80
10.03.2009 23:10:00,978.02,2.43,277.35,1.38,92.70,7.28,6.75,0.53,4.30,6.90,1233.04,1.35,2.88,271.20
10.03.2009 23:20:00,978.15,2.38,277.28,1.32,92.70,7.25,6.72,0.53,4.29,6.87,1233.46,2.07,4.25,274.40
10.03.2009 23:30:00,978.28,2.36,277.26,1.37,93.10,7.24,6.74,0.50,4.30,6.89,1233.67,1.43,3.25,269.40
10.03.2009 23:40:00,978.36,2.28,277.16,1.31,93.30,7.20,6.72,0.48,4.28,6.87,1234.18,2.07,4.88,282.50
10.03.2009 23:50:00,978.48,2.22,277.10,1.28,93.50,7.17,6.70,0.47,4.27,6.85,1234.59,2.34,5.13,257.10
11.03.2009 00:00:00,978.63,2.12,276.99,1.20,93.60,7.12,6.67,0.46,4.25,6.81,1235.23,2.26,4.00,263.50
11.03.2009 00:10:00,978.70,2.10,276.96,1.21,93.80,7.11,6.67,0.44,4.25,6.81,1235.43,2.74,5.13,273.50
11.03.2009 00:20:00,978.82,2.02,276.87,1.13,93.80,7.07,6.63,0.44,4.22,6.77,1235.95,2.78,4.50,267.90
11.03.2009 00:30:00,978.99,1.97,276.80,1.11,94.00,7.04,6.62,0.42,4.22,6.76,1236.42,2.83,5.13,264.60
11.03.2009 00:40:00,979.16,1.97,276.79,1.12,94.10,7.04,6.63,0.42,4.22,6.77,1236.63,2.70,5.00,260.20
11.03.2009 00:50:00,979.34,1.93,276.73,1.10,94.20,7.02,6.61,0.41,4.21,6.75,1237.05,3.07,5.00,274.80
11.03.2009 01:00:00,979.59,1.90,276.69,1.07,94.20,7.01,6.60,0.41,4.20,6.74,1237.49,2.55,4.25,270.80
11.03.2009 01:10:00,979.79,1.90,276.67,1.07,94.20,7.01,6.60,0.41,4.20,6.74,1237.74,2.44,4.13,260.80
11.03.2009 01:20:00,980.00,1.88,276.64,1.04,94.10,7.00,6.59,0.41,4.19,6.72,1238.09,2.10,4.00,261.90
11.03.2009 01:30:00,980.23,1.79,276.53,0.92,93.90,6.95,6.53,0.42,4.15,6.66,1238.80,2.28,4.75,274.80
11.03.2009 01:40:00,980.41,1.76,276.48,0.90,94.00,6.94,6.52,0.42,4.15,6.65,1239.18,1.90,4.50,275.70
11.03.2009 01:50:00,980.55,1.67,276.38,0.81,94.00,6.89,6.48,0.41,4.12,6.61,1239.80,2.28,4.25,254.10
11.03.2009 02:00:00,980.75,1.53,276.22,0.66,93.90,6.82,6.41,0.42,4.07,6.53,1240.71,1.98,3.38,254.20
11.03.2009 02:10:00,980.99,1.24,275.91,0.36,93.80,6.68,6.27,0.41,3.98,6.39,1242.39,2.37,5.13,264.60
11.03.2009 02:20:00,981.16,1.05,275.70,0.24,94.30,6.59,6.21,0.38,3.95,6.33,1243.51,2.30,3.38,257.70
11.03.2009 02:30:00,981.30,1.03,275.68,0.29,94.80,6.58,6.24,0.34,3.97,6.36,1243.75,2.49,5.00,270.20
11.03.2009 02:40:00,981.43,1.02,275.65,0.29,94.90,6.58,6.24,0.34,3.96,6.36,1243.98,2.82,5.75,259.30
11.03.2009 02:50:00,981.61,0.85,275.47,0.12,94.80,6.50,6.16,0.34,3.91,6.28,1245.00,2.88,5.50,260.20
11.03.2009 03:00:00,981.80,0.60,275.21,-0.10,95.00,6.38,6.06,0.32,3.85,6.18,1246.41,2.99,5.00,261.90
11.03.2009 03:10:00,981.97,0.47,275.05,-0.19,95.30,6.32,6.02,0.30,3.82,6.13,1247.27,3.15,4.88,259.50
11.03.2009 03:20:00,982.07,0.50,275.08,-0.09,95.80,6.33,6.07,0.27,3.85,6.18,1247.24,2.79,4.38,263.30
11.03.2009 03:30:00,982.24,0.63,275.20,0.07,96.00,6.40,6.14,0.26,3.90,6.25,1246.80,2.58,4.25,260.50
11.03.2009 03:40:00,982.43,0.82,275.37,0.28,96.20,6.48,6.23,0.25,3.96,6.35,1246.16,3.18,5.38,267.70
11.03.2009 03:50:00,982.69,0.95,275.49,0.41,96.10,6.55,6.29,0.26,3.99,6.40,1245.84,2.55,5.38,265.10
11.03.2009 04:00:00,982.85,1.01,275.53,0.45,96.00,6.57,6.31,0.26,4.00,6.42,1245.78,2.35,3.88,262.80
11.03.2009 04:10:00,982.98,1.01,275.52,0.45,96.00,6.57,6.31,0.26,4.00,6.42,1245.94,2.47,3.75,262.80
11.03.2009 04:20:00,983.10,1.11,275.61,0.56,96.10,6.62,6.36,0.26,4.03,6.47,1245.63,2.84,4.50,261.70
11.03.2009 04:30:00,983.32,1.17,275.65,0.59,95.90,6.65,6.38,0.27,4.04,6.49,1245.61,2.49,5.13,263.70
11.03.2009 04:40:00,983.52,1.16,275.63,0.53,95.50,6.65,6.35,0.30,4.02,6.45,1245.92,2.63,5.63,277.90
11.03.2009 04:50:00,983.77,1.12,275.57,0.47,95.40,6.63,6.32,0.30,4.01,6.43,1246.43,2.23,3.75,273.90
11.03.2009 05:00:00,984.00,1.11,275.54,0.44,95.30,6.62,6.31,0.31,4.00,6.41,1246.79,2.14,4.00,271.30
11.03.2009 05:10:00,984.17,1.04,275.46,0.36,95.20,6.59,6.27,0.32,3.97,6.37,1247.32,2.37,4.25,280.50
11.03.2009 05:20:00,984.29,0.92,275.32,0.25,95.30,6.53,6.22,0.31,3.94,6.32,1248.08,1.66,3.25,266.90
11.03.2009 05:30:00,984.38,0.96,275.36,0.31,95.40,6.55,6.25,0.30,3.96,6.35,1247.98,1.93,3.50,267.60
11.03.2009 05:40:00,984.53,0.94,275.33,0.29,95.40,6.54,6.24,0.30,3.95,6.34,1248.26,1.85,3.25,254.50
11.03.2009 05:50:00,984.74,0.72,275.09,0.03,95.10,6.44,6.12,0.32,3.88,6.22,1249.58,2.57,5.88,257.90
11.03.2009 06:00:00,984.98,0.35,274.70,-0.34,95.10,6.27,5.96,0.31,3.77,6.05,1251.67,2.88,4.88,252.80
11.03.2009 06:10:00,985.22,0.04,274.36,-0.61,95.40,6.12,5.84,0.28,3.70,5.93,1253.46,2.71,4.88,258.60
11.03.2009 06:20:00,985.49,-0.21,274.10,-0.79,95.80,6.02,5.76,0.25,3.65,5.85,1254.96,2.28,3.38,252.80
11.03.2009 06:30:00,985.69,-0.22,274.07,-0.75,96.20,6.01,5.78,0.23,3.66,5.87,1255.27,2.02,3.00,260.50
11.03.2009 06:40:00,985.85,-0.15,274.12,-0.65,96.40,6.04,5.82,0.22,3.68,5.91,1255.15,2.69,4.63,253.70
11.03.2009 06:50:00,986.03,-0.03,274.23,-0.50,96.60,6.10,5.89,0.21,3.72,5.97,1254.77,2.72,3.75,253.50
11.03.2009 07:00:00,986.23,0.11,274.35,-0.37,96.60,6.16,5.95,0.21,3.76,6.03,1254.38,2.65,4.13,253.60
11.03.2009 07:10:00,986.42,0.21,274.44,-0.28,96.50,6.20,5.99,0.22,3.78,6.07,1254.13,3.10,4.38,251.00
11.03.2009 07:20:00,986.61,0.34,274.56,-0.18,96.30,6.26,6.03,0.23,3.81,6.11,1253.76,2.81,3.88,249.50
11.03.2009 07:30:00,986.82,0.47,274.67,-0.09,96.00,6.32,6.07,0.25,3.83,6.15,1253.39,2.89,4.00,256.50
11.03.2009 07:40:00,987.01,0.56,274.75,-0.07,95.50,6.36,6.08,0.29,3.84,6.16,1253.23,3.00,5.25,255.30
11.03.2009 07:50:00,987.25,0.67,274.84,-0.05,94.90,6.41,6.09,0.33,3.84,6.16,1253.04,2.92,4.63,258.60
11.03.2009 08:00:00,987.42,0.75,274.91,-0.06,94.30,6.45,6.08,0.37,3.84,6.16,1252.87,2.67,4.13,255.10
11.03.2009 08:10:00,987.65,0.76,274.90,-0.09,94.00,6.46,6.07,0.39,3.83,6.15,1253.12,2.32,3.75,252.70
11.03.2009 08:20:00,987.90,0.81,274.93,-0.07,93.80,6.48,6.08,0.40,3.84,6.15,1253.20,2.23,4.00,258.90
11.03.2009 08:30:00,988.09,0.94,275.04,0.04,93.70,6.54,6.13,0.41,3.86,6.20,1252.87,1.84,3.25,267.70
11.03.2009 08:40:00,988.25,2.01,276.10,0.92,92.50,7.06,6.53,0.53,4.12,6.61,1248.01,1.81,3.25,266.40
11.03.2009 08:50:00,988.38,2.51,276.59,1.04,90.00,7.32,6.59,0.73,4.16,6.66,1245.87,1.85,4.25,282.60
11.03.2009 09:00:00,988.51,2.99,277.07,1.35,88.90,7.58,6.74,0.84,4.25,6.81,1243.78,2.20,3.88,260.40
11.03.2009 09:10:00,988.70,3.22,277.28,1.33,87.30,7.70,6.72,0.98,4.24,6.80,1242.98,2.80,6.13,264.30
11.03.2009 09:20:00,988.89,2.99,277.03,0.98,86.60,7.57,6.56,1.02,4.14,6.63,1244.35,2.87,5.13,258.10
11.03.2009 09:30:00,989.12,2.48,276.50,0.62,87.50,7.30,6.39,0.91,4.03,6.46,1247.03,2.24,4.50,264.40
11.03.2009 09:40:00,989.33,2.58,276.58,0.69,87.30,7.35,6.42,0.93,4.05,6.49,1246.84,2.64,5.00,275.40
11.03.2009 09:50:00,989.42,2.61,276.61,0.66,86.90,7.37,6.41,0.97,4.04,6.48,1246.80,2.01,4.13,264.60
11.03.2009 10:00:00,989.59,2.69,276.68,0.58,85.90,7.41,6.37,1.05,4.01,6.44,1246.68,2.51,4.75,281.60
11.03.2009 10:10:00,989.72,2.98,276.96,0.85,85.80,7.57,6.50,1.07,4.09,6.56,1245.47,1.94,3.25,267.80
11.03.2009 10:20:00,989.81,3.66,277.63,1.00,82.70,7.94,6.57,1.37,4.14,6.64,1242.50,2.66,4.75,280.90
11.03.2009 10:30:00,990.04,4.21,278.16,0.90,79.00,8.26,6.52,1.73,4.11,6.59,1240.36,1.90,3.63,275.30
11.03.2009 10:40:00,990.21,4.19,278.13,0.61,77.40,8.25,6.38,1.86,4.02,6.45,1240.70,1.95,4.50,312.10
11.03.2009 10:50:00,990.30,4.12,278.06,0.52,77.30,8.21,6.35,1.86,4.00,6.41,1241.13,1.97,3.88,297.80
11.03.2009 11:00:00,990.36,4.62,278.55,0.57,74.90,8.50,6.37,2.13,4.01,6.43,1238.99,1.50,4.13,317.70
11.03.2009 11:10:00,990.53,4.29,278.21,-0.03,73.40,8.31,6.10,2.21,3.84,6.15,1240.79,2.30,5.38,282.30
11.03.2009 11:20:00,990.69,3.95,277.85,-0.32,73.60,8.11,5.97,2.14,3.75,6.02,1242.59,2.30,5.38,276.30
11.03.2009 11:30:00,990.90,3.96,277.84,-0.37,73.30,8.11,5.95,2.17,3.74,6.00,1242.82,2.39,4.25,292.30
11.03.2009 11:40:00,991.03,4.11,277.98,-0.45,72.10,8.20,5.91,2.29,3.72,5.96,1242.34,2.25,4.38,292.20
11.03.2009 11:50:00,991.01,4.26,278.14,-0.70,69.98,8.29,5.80,2.49,3.65,5.85,1241.66,2.63,5.50,298.00
11.03.2009 12:00:00,991.11,4.78,278.65,-0.78,67.11,8.59,5.77,2.83,3.63,5.82,1239.50,1.64,4.25,1.22
11.03.2009 12:10:00,991.31,4.96,278.81,-0.87,65.86,8.70,5.73,2.97,3.60,5.78,1238.97,2.13,4.13,289.80
11.03.2009 12:20:00,991.49,4.68,278.51,-0.81,67.48,8.53,5.76,2.77,3.62,5.81,1240.44,2.47,4.50,300.10
11.03.2009 12:30:00,991.56,4.58,278.42,-0.45,69.69,8.48,5.91,2.57,3.71,5.96,1240.87,2.11,4.13,276.70
11.03.2009 12:40:00,991.58,4.59,278.42,-0.33,70.30,8.48,5.96,2.52,3.75,6.01,1240.86,2.36,5.38,284.00
11.03.2009 12:50:00,991.65,4.54,278.36,-0.09,71.80,8.45,6.07,2.38,3.81,6.12,1241.11,2.55,5.75,289.60
11.03.2009 13:00:00,991.66,5.02,278.84,0.71,73.60,8.74,6.43,2.31,4.04,6.49,1238.81,2.28,4.38,240.40
11.03.2009 13:10:00,991.70,4.98,278.80,0.49,72.60,8.72,6.33,2.39,3.98,6.38,1239.07,2.75,4.88,265.70
